Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,CoverTypeBinary
3172.0,58.0,34.0,582.0,62.0,2981.0,222.0,150.0,34.0,2793.0,1
2965.0,282.0,15.0,234.0,49.0,4726.0,177.0,240.0,202.0,2049.0,1
2995.0,59.0,11.0,85.0,23.0,2096.0,228.0,216.0,119.0,2630.0,0
2652.0,100.0,13.0,210.0,-28.0,1852.0,242.0,221.0,107.0,564.0,1
2923.0,84.0,19.0,150.0,-6.0,569.0,243.0,204.0,84.0,2215.0,1
2860.0,109.0,10.0,319.0,23.0,3824.0,238.0,229.0,121.0,6054.0,1
2796.0,13.0,11.0,150.0,13.0,2423.0,210.0,218.0,145.0,3721.0,1
3195.0,302.0,6.0,495.0,48.0,2605.0,204.0,237.0,173.0,228.0,0
3209.0,62.0,13.0,85.0,3.0,3274.0,230.0,213.0,113.0,3972.0,0
3015.0,79.0,5.0,134.0,1.0,3054.0,226.0,231.0,139.0,1653.0,0
3206.0,123.0,23.0,382.0,116.0,324.0,251.0,215.0,78.0,2780.0,0
3286.0,29.0,15.0,242.0,59.0,1627.0,213.0,205.0,124.0,2724.0,0
3256.0,191.0,7.0,785.0,101.0,2234.0,220.0,246.0,161.0,1986.0,0
2837.0,11.0,14.0,607.0,107.0,90.0,204.0,211.0,142.0,1173.0,1
2950.0,130.0,15.0,300.0,19.0,4024.0,244.0,230.0,111.0,1627.0,1
3025.0,96.0,7.0,234.0,17.0,4437.0,232.0,229.0,129.0,726.0,1
3123.0,28.0,11.0,60.0,8.0,124.0,216.0,216.0,135.0,2042.0,1
3306.0,36.0,13.0,108.0,16.0,2026.0,219.0,211.0,126.0,1602.0,0
3089.0,61.0,21.0,240.0,6.0,811.0,232.0,192.0,83.0,1057.0,0
3259.0,55.0,9.0,242.0,46.0,1148.0,226.0,221.0,128.0,1917.0,0
3257.0,61.0,11.0,543.0,109.0,6030.0,229.0,218.0,121.0,2072.0,1
3225.0,128.0,3.0,120.0,-2.0,5905.0,224.0,237.0,149.0,576.0,0
2626.0,77.0,15.0,553.0,94.0,1131.0,238.0,211.0,100.0,3845.0,1
3253.0,74.0,9.0,150.0,31.0,2674.0,231.0,223.0,125.0,2631.0,0
3227.0,345.0,11.0,150.0,39.0,1664.0,197.0,222.0,163.0,1935.0,0
3297.0,274.0,17.0,335.0,79.0,4115.0,173.0,242.0,208.0,1784.0,0
3259.0,359.0,16.0,212.0,25.0,469.0,195.0,210.0,151.0,1293.0,1
3092.0,62.0,6.0,150.0,-5.0,2182.0,225.0,228.0,138.0,2330.0,0
2790.0,128.0,19.0,60.0,19.0,510.0,248.0,225.0,97.0,1052.0,1
3116.0,105.0,11.0,30.0,0.0,2310.0,240.0,226.0,115.0,3231.0,0
3011.0,22.0,9.0,680.0,92.0,5309.0,215.0,221.0,143.0,5619.0,1
2719.0,58.0,6.0,175.0,-14.0,1538.0,225.0,227.0,137.0,1549.0,0
3033.0,130.0,4.0,90.0,10.0,2936.0,226.0,237.0,145.0,1395.0,1
3168.0,50.0,12.0,270.0,-9.0,2701.0,225.0,213.0,120.0,1121.0,0
3188.0,45.0,12.0,690.0,13.0,4080.0,223.0,213.0,122.0,4055.0,0
3369.0,195.0,11.0,446.0,144.0,934.0,218.0,250.0,165.0,797.0,0
2827.0,99.0,18.0,85.0,13.0,3636.0,246.0,213.0,89.0,6217.0,1
3151.0,66.0,12.0,180.0,48.0,2502.0,232.0,215.0,114.0,1772.0,0
2925.0,342.0,9.0,228.0,25.0,3097.0,202.0,227.0,164.0,2165.0,0
3006.0,83.0,28.0,190.0,85.0,2208.0,245.0,181.0,46.0,2636.0,0
3130.0,15.0,10.0,301.0,21.0,4154.0,211.0,219.0,144.0,1919.0,1
2803.0,108.0,18.0,67.0,19.0,1475.0,248.0,215.0,88.0,1789.0,1
2935.0,41.0,20.0,361.0,80.0,3750.0,218.0,193.0,102.0,2597.0,1
3188.0,129.0,6.0,150.0,7.0,4321.0,230.0,236.0,139.0,984.0,0
2985.0,90.0,1.0,270.0,33.0,4385.0,221.0,236.0,151.0,5448.0,1
3005.0,327.0,10.0,60.0,11.0,4390.0,196.0,229.0,173.0,1173.0,0
2969.0,9.0,6.0,124.0,16.0,1943.0,213.0,227.0,152.0,1357.0,1
3167.0,300.0,9.0,42.0,1.0,1310.0,195.0,237.0,182.0,1168.0,0
2926.0,162.0,20.0,270.0,30.0,5117.0,235.0,241.0,127.0,4531.0,1
3144.0,113.0,19.0,360.0,-9.0,2992.0,249.0,217.0,88.0,1068.0,1
2811.0,94.0,13.0,339.0,38.0,2252.0,240.0,221.0,109.0,2588.0,1
3071.0,170.0,21.0,930.0,128.0,3151.0,230.0,244.0,135.0,1974.0,1
3017.0,108.0,13.0,443.0,106.0,2516.0,242.0,224.0,109.0,1766.0,1
2896.0,309.0,10.0,60.0,16.0,3126.0,193.0,234.0,181.0,2114.0,1
3269.0,179.0,16.0,576.0,136.0,616.0,225.0,248.0,151.0,4715.0,1
2952.0,75.0,18.0,134.0,23.0,624.0,239.0,203.0,88.0,2343.0,1
2798.0,28.0,9.0,524.0,76.0,3390.0,217.0,220.0,139.0,2784.0,0
2985.0,322.0,16.0,339.0,67.0,1231.0,178.0,222.0,184.0,2998.0,0
3105.0,81.0,8.0,268.0,56.0,3443.0,231.0,226.0,128.0,882.0,0
2881.0,107.0,11.0,524.0,135.0,1140.0,238.0,227.0,119.0,2711.0,1
3126.0,84.0,20.0,42.0,13.0,808.0,244.0,201.0,78.0,1689.0,0
3029.0,90.0,17.0,781.0,-153.0,1423.0,243.0,211.0,92.0,932.0,1
3018.0,114.0,8.0,210.0,33.0,2032.0,235.0,232.0,129.0,1442.0,1
3082.0,329.0,11.0,108.0,-2.0,350.0,194.0,227.0,173.0,713.0,0
2764.0,79.0,8.0,277.0,5.0,1022.0,231.0,225.0,126.0,2463.0,1
2718.0,7.0,11.0,30.0,7.0,1390.0,207.0,218.0,148.0,1532.0,1
2591.0,210.0,31.0,60.0,-15.0,516.0,180.0,250.0,187.0,882.0,1
3049.0,6.0,20.0,331.0,8.0,1981.0,192.0,198.0,139.0,1731.0,1
2611.0,359.0,20.0,108.0,38.0,854.0,185.0,198.0,146.0,3139.0,1
3253.0,249.0,16.0,659.0,102.0,3247.0,184.0,250.0,202.0,939.0,0
2952.0,208.0,8.0,42.0,3.0,5454.0,215.0,248.0,169.0,2486.0,0
2826.0,109.0,9.0,170.0,34.0,1087.0,236.0,230.0,124.0,3104.0,1
3153.0,222.0,11.0,365.0,51.0,175.0,206.0,251.0,180.0,3008.0,1
3080.0,10.0,9.0,0.0,0.0,1073.0,210.0,221.0,148.0,1080.0,0
3115.0,245.0,27.0,240.0,84.0,2338.0,156.0,249.0,222.0,1648.0,1
3300.0,301.0,11.0,120.0,2.0,1476.0,190.0,236.0,186.0,1546.0,0
3198.0,288.0,20.0,360.0,119.0,4484.0,160.0,234.0,212.0,1302.0,0
2955.0,203.0,14.0,0.0,0.0,5435.0,212.0,252.0,171.0,2714.0,0
2958.0,97.0,6.0,277.0,53.0,3547.0,229.0,232.0,137.0,1590.0,1
3123.0,175.0,20.0,313.0,71.0,313.0,227.0,246.0,143.0,518.0,1
2565.0,125.0,19.0,67.0,24.0,811.0,248.0,223.0,95.0,3337.0,1
3234.0,70.0,8.0,175.0,18.0,601.0,229.0,225.0,129.0,1902.0,0
3224.0,114.0,18.0,430.0,63.0,1132.0,248.0,218.0,91.0,1900.0,0
2883.0,133.0,15.0,216.0,73.0,216.0,243.0,231.0,113.0,1189.0,0
3165.0,326.0,11.0,624.0,108.0,3863.0,194.0,228.0,174.0,2758.0,1
3247.0,61.0,16.0,95.0,18.0,497.0,231.0,206.0,103.0,979.0,1
2860.0,214.0,25.0,430.0,149.0,577.0,188.0,254.0,190.0,1888.0,1
3329.0,270.0,0.0,797.0,115.0,872.0,217.0,238.0,158.0,2605.0,1
3045.0,135.0,3.0,484.0,65.0,2505.0,224.0,238.0,150.0,1207.0,1
2808.0,168.0,8.0,216.0,44.0,1693.0,227.0,243.0,150.0,1256.0,1
3104.0,32.0,21.0,918.0,235.0,2695.0,210.0,190.0,108.0,2132.0,1
2600.0,148.0,10.0,228.0,1.0,324.0,234.0,239.0,136.0,1273.0,1
3109.0,41.0,15.0,0.0,0.0,5202.0,221.0,205.0,116.0,1317.0,0
2620.0,25.0,17.0,339.0,58.0,1926.0,209.0,200.0,123.0,2192.0,1
2834.0,27.0,6.0,382.0,66.0,3397.0,217.0,226.0,145.0,6131.0,0
3095.0,90.0,12.0,216.0,57.0,771.0,238.0,221.0,112.0,1640.0,0
2874.0,105.0,5.0,335.0,38.0,2905.0,228.0,234.0,140.0,2410.0,1
3057.0,106.0,15.0,553.0,118.0,1342.0,245.0,220.0,99.0,2227.0,1
2969.0,312.0,14.0,484.0,210.0,595.0,182.0,229.0,187.0,1323.0,1
2962.0,340.0,16.0,30.0,10.0,1928.0,184.0,214.0,169.0,510.0,1
3170.0,49.0,9.0,633.0,89.0,1315.0,224.0,220.0,129.0,2516.0,0
2884.0,21.0,25.0,362.0,77.0,666.0,195.0,178.0,109.0,845.0,0
3296.0,52.0,8.0,170.0,36.0,6142.0,225.0,223.0,132.0,480.0,0
2683.0,28.0,21.0,120.0,33.0,1062.0,207.0,188.0,109.0,2016.0,1
2998.0,23.0,12.0,421.0,79.0,4897.0,213.0,214.0,136.0,6025.0,1
3198.0,290.0,16.0,524.0,74.0,3669.0,175.0,236.0,201.0,1348.0,0
2827.0,33.0,22.0,60.0,30.0,1570.0,210.0,185.0,102.0,2427.0,0
3041.0,188.0,15.0,301.0,51.0,1869.0,220.0,250.0,159.0,3807.0,0
2883.0,34.0,5.0,30.0,0.0,2244.0,219.0,228.0,146.0,2704.0,1
3071.0,27.0,12.0,674.0,212.0,1822.0,215.0,214.0,134.0,3159.0,0
3179.0,284.0,10.0,85.0,12.0,2812.0,193.0,240.0,187.0,1266.0,0
2978.0,92.0,8.0,212.0,3.0,4010.0,233.0,228.0,128.0,5612.0,1
3254.0,140.0,13.0,0.0,0.0,1182.0,239.0,236.0,125.0,1200.0,0
3284.0,105.0,13.0,351.0,14.0,3606.0,242.0,223.0,108.0,1262.0,0
3166.0,211.0,11.0,247.0,19.0,2802.0,211.0,250.0,174.0,812.0,1
3139.0,54.0,9.0,0.0,0.0,3345.0,225.0,221.0,130.0,4216.0,0
3062.0,233.0,7.0,350.0,33.0,3056.0,208.0,247.0,175.0,780.0,0
2964.0,334.0,11.0,240.0,65.0,3376.0,194.0,225.0,170.0,2053.0,1
3078.0,302.0,17.0,108.0,34.0,180.0,169.0,229.0,200.0,2033.0,0
3142.0,349.0,11.0,408.0,0.0,3300.0,200.0,222.0,160.0,4573.0,0
3174.0,142.0,15.0,228.0,41.0,1022.0,241.0,235.0,119.0,2045.0,0
2722.0,37.0,18.0,134.0,36.0,1256.0,216.0,196.0,109.0,1572.0,1
3126.0,69.0,8.0,421.0,31.0,5524.0,229.0,224.0,128.0,1370.0,0
2773.0,154.0,21.0,124.0,39.0,3573.0,240.0,236.0,115.0,1406.0,1
2971.0,83.0,11.0,212.0,-4.0,3555.0,236.0,220.0,114.0,2264.0,0
2903.0,299.0,13.0,218.0,57.0,1864.0,182.0,234.0,193.0,1230.0,1
3102.0,10.0,11.0,85.0,5.0,5040.0,209.0,219.0,147.0,2282.0,0
2878.0,305.0,11.0,451.0,206.0,1103.0,188.0,234.0,186.0,666.0,1
3247.0,191.0,15.0,201.0,56.0,1080.0,218.0,251.0,162.0,430.0,0
3134.0,285.0,11.0,124.0,4.0,4578.0,190.0,240.0,190.0,3381.0,0
2902.0,152.0,5.0,180.0,-1.0,3626.0,226.0,240.0,149.0,1689.0,1
3201.0,112.0,4.0,30.0,0.0,2373.0,227.0,235.0,142.0,1544.0,0
3211.0,346.0,10.0,726.0,118.0,2736.0,201.0,225.0,162.0,3763.0,0
2966.0,49.0,24.0,85.0,3.0,872.0,222.0,181.0,81.0,2241.0,0
2807.0,323.0,20.0,30.0,13.0,2250.0,166.0,215.0,187.0,1498.0,0
2966.0,85.0,15.0,134.0,26.0,3822.0,240.0,213.0,99.0,2044.0,1
3205.0,115.0,7.0,67.0,4.0,3997.0,232.0,233.0,134.0,3399.0,0
3126.0,249.0,15.0,484.0,50.0,3502.0,186.0,250.0,201.0,1361.0,0
2953.0,146.0,7.0,108.0,14.0,404.0,230.0,239.0,142.0,2215.0,1
2809.0,79.0,5.0,150.0,22.0,912.0,226.0,231.0,139.0,2696.0,1
2768.0,3.0,19.0,162.0,30.0,924.0,191.0,200.0,143.0,1939.0,0
2972.0,293.0,20.0,525.0,-4.0,4953.0,159.0,231.0,210.0,350.0,1
2846.0,264.0,15.0,524.0,133.0,268.0,181.0,246.0,204.0,1831.0,1
3059.0,24.0,3.0,60.0,-3.0,636.0,218.0,233.0,152.0,1679.0,0
3194.0,29.0,19.0,376.0,135.0,1206.0,210.0,196.0,116.0,339.0,0
3111.0,295.0,12.0,616.0,103.0,1356.0,185.0,237.0,192.0,2203.0,0
2766.0,86.0,7.0,256.0,3.0,1542.0,231.0,228.0,130.0,1802.0,0
3242.0,212.0,17.0,779.0,-27.0,3976.0,203.0,254.0,182.0,1213.0,1
2546.0,48.0,7.0,362.0,17.0,1129.0,223.0,225.0,137.0,4080.0,1
3003.0,28.0,16.0,95.0,25.0,1055.0,212.0,204.0,124.0,2376.0,0
3003.0,55.0,11.0,30.0,4.0,4976.0,227.0,215.0,120.0,3247.0,1
3161.0,58.0,23.0,600.0,101.0,1529.0,229.0,185.0,77.0,2295.0,0
3001.0,17.0,20.0,417.0,158.0,1987.0,199.0,194.0,126.0,2866.0,1
3135.0,55.0,6.0,90.0,3.0,595.0,224.0,227.0,139.0,5291.0,0
3118.0,75.0,3.0,42.0,0.0,2014.0,223.0,234.0,147.0,2193.0,1
2885.0,213.0,13.0,150.0,41.0,3980.0,207.0,252.0,178.0,3545.0,1
3251.0,20.0,24.0,120.0,44.0,1954.0,195.0,180.0,112.0,2089.0,1
3249.0,141.0,16.0,684.0,133.0,2493.0,242.0,233.0,115.0,2554.0,0
2645.0,105.0,9.0,342.0,-3.0,484.0,236.0,229.0,123.0,1343.0,1
2986.0,358.0,20.0,850.0,109.0,870.0,185.0,199.0,148.0,1301.0,0
2557.0,87.0,12.0,212.0,10.0,811.0,238.0,219.0,109.0,849.0,1
3350.0,256.0,12.0,85.0,18.0,2047.0,191.0,248.0,195.0,2097.0,0
3030.0,54.0,2.0,0.0,0.0,1369.0,220.0,234.0,150.0,2724.0,0
3214.0,286.0,9.0,134.0,35.0,4403.0,195.0,240.0,184.0,3101.0,0
2985.0,331.0,19.0,339.0,41.0,3291.0,172.0,213.0,179.0,2018.0,0
3086.0,135.0,5.0,120.0,1.0,937.0,228.0,238.0,144.0,1825.0,0
3090.0,118.0,17.0,30.0,-11.0,900.0,247.0,223.0,99.0,2069.0,0
3272.0,11.0,20.0,361.0,69.0,2060.0,195.0,196.0,134.0,1101.0,0
3233.0,74.0,13.0,666.0,152.0,1413.0,235.0,215.0,109.0,3357.0,0
3268.0,334.0,13.0,474.0,69.0,577.0,190.0,222.0,171.0,1176.0,0
3043.0,297.0,10.0,108.0,14.0,2713.0,192.0,237.0,184.0,2823.0,0
3073.0,81.0,6.0,0.0,0.0,3661.0,228.0,230.0,136.0,2234.0,0
3121.0,50.0,7.0,417.0,40.0,1328.0,224.0,225.0,136.0,2665.0,0
3396.0,88.0,17.0,331.0,111.0,1929.0,243.0,211.0,92.0,1690.0,0
2987.0,345.0,14.0,450.0,66.0,1598.0,191.0,217.0,164.0,484.0,1
3217.0,308.0,19.0,323.0,111.0,1834.0,164.0,224.0,199.0,2033.0,1
2890.0,104.0,4.0,216.0,35.0,3802.0,226.0,234.0,143.0,5627.0,1
3469.0,47.0,13.0,633.0,35.0,2635.0,224.0,212.0,120.0,1907.0,0
3353.0,44.0,23.0,60.0,27.0,3907.0,218.0,182.0,87.0,1533.0,0
3277.0,287.0,6.0,120.0,18.0,6124.0,202.0,240.0,177.0,309.0,0
2637.0,33.0,10.0,30.0,4.0,824.0,218.0,219.0,136.0,1566.0,1
3118.0,63.0,8.0,30.0,-1.0,1959.0,228.0,223.0,128.0,2871.0,1
3179.0,106.0,16.0,499.0,47.0,552.0,246.0,218.0,96.0,5750.0,0
3221.0,108.0,2.0,258.0,7.0,3730.0,223.0,236.0,149.0,3761.0,0
2997.0,58.0,24.0,480.0,107.0,2280.0,229.0,181.0,71.0,1929.0,0
2921.0,108.0,19.0,30.0,-6.0,342.0,249.0,214.0,86.0,595.0,0
3027.0,42.0,18.0,488.0,114.0,4429.0,220.0,197.0,106.0,4387.0,0
3144.0,175.0,20.0,1020.0,96.0,3125.0,227.0,246.0,142.0,2510.0,1
3119.0,59.0,3.0,234.0,6.0,2292.0,221.0,233.0,148.0,2322.0,0
2946.0,252.0,9.0,268.0,20.0,1606.0,200.0,247.0,185.0,1221.0,0
2740.0,42.0,6.0,175.0,23.0,1831.0,221.0,226.0,140.0,3561.0,1
3213.0,140.0,4.0,454.0,55.0,741.0,225.0,238.0,148.0,365.0,0
3109.0,36.0,8.0,212.0,14.0,3653.0,220.0,222.0,138.0,1384.0,0
3111.0,83.0,11.0,0.0,0.0,1328.0,236.0,220.0,114.0,2347.0,0
3063.0,70.0,9.0,698.0,247.0,451.0,230.0,223.0,125.0,1024.0,1
3158.0,40.0,11.0,595.0,77.0,1215.0,221.0,215.0,127.0,2471.0,0
3133.0,139.0,5.0,150.0,-3.0,4129.0,227.0,238.0,145.0,1537.0,0
3292.0,53.0,5.0,210.0,6.0,5635.0,223.0,229.0,142.0,745.0,0
3039.0,96.0,12.0,474.0,101.0,2052.0,239.0,223.0,113.0,1664.0,1
3121.0,173.0,17.0,745.0,104.0,1689.0,228.0,246.0,144.0,642.0,1
2660.0,345.0,7.0,255.0,13.0,1176.0,206.0,229.0,161.0,1406.0,1
2980.0,12.0,6.0,277.0,49.0,3776.0,214.0,228.0,151.0,1455.0,1
3302.0,342.0,13.0,780.0,74.0,2096.0,193.0,221.0,166.0,845.0,0
2663.0,52.0,14.0,42.0,0.0,1425.0,226.0,209.0,113.0,664.0,1
2884.0,121.0,19.0,67.0,26.0,5533.0,249.0,221.0,91.0,722.0,1
3219.0,26.0,15.0,480.0,143.0,927.0,212.0,206.0,128.0,1092.0,0
3066.0,234.0,13.0,339.0,56.0,3027.0,198.0,251.0,190.0,967.0,0
3031.0,87.0,13.0,277.0,9.0,1790.0,239.0,217.0,106.0,1708.0,0
3053.0,178.0,7.0,433.0,-5.0,285.0,223.0,244.0,155.0,1385.0,1
2798.0,290.0,7.0,0.0,0.0,2174.0,200.0,239.0,178.0,2049.0,0
2909.0,168.0,10.0,60.0,0.0,5305.0,228.0,244.0,147.0,4042.0,1
2957.0,71.0,19.0,408.0,152.0,2809.0,237.0,200.0,87.0,1387.0,1
3053.0,335.0,5.0,319.0,58.0,1084.0,209.0,233.0,163.0,1233.0,1
3104.0,56.0,11.0,170.0,35.0,5210.0,227.0,218.0,123.0,2858.0,0
3258.0,50.0,15.0,511.0,18.0,2922.0,226.0,207.0,111.0,1008.0,0
2871.0,120.0,16.0,85.0,16.0,3545.0,246.0,225.0,103.0,2850.0,1
2776.0,56.0,14.0,240.0,21.0,1358.0,228.0,210.0,112.0,713.0,1
2974.0,20.0,15.0,170.0,23.0,4794.0,208.0,208.0,134.0,3996.0,1
3029.0,3.0,10.0,124.0,-11.0,850.0,206.0,220.0,152.0,1411.0,0
3342.0,127.0,15.0,323.0,69.0,2295.0,243.0,229.0,111.0,2058.0,0
2922.0,97.0,17.0,216.0,94.0,579.0,245.0,213.0,91.0,600.0,0
2705.0,187.0,26.0,242.0,95.0,1855.0,213.0,248.0,152.0,1448.0,1
2879.0,188.0,14.0,418.0,79.0,2349.0,221.0,250.0,159.0,1894.0,1
2928.0,313.0,19.0,30.0,6.0,696.0,166.0,222.0,195.0,1136.0,1
3011.0,160.0,5.0,700.0,94.0,5520.0,225.0,241.0,150.0,2995.0,1
3363.0,328.0,20.0,531.0,75.0,2460.0,169.0,213.0,182.0,1095.0,0
3261.0,203.0,14.0,371.0,128.0,2935.0,212.0,252.0,172.0,939.0,0
3219.0,62.0,5.0,285.0,-1.0,5634.0,224.0,230.0,142.0,1864.0,0
3052.0,104.0,19.0,124.0,35.0,1355.0,249.0,212.0,83.0,1261.0,0
2810.0,28.0,8.0,295.0,14.0,1906.0,217.0,223.0,141.0,2806.0,1
3340.0,108.0,18.0,642.0,159.0,3903.0,248.0,216.0,89.0,1154.0,0
3208.0,115.0,23.0,30.0,4.0,2553.0,252.0,211.0,75.0,2641.0,0
3064.0,60.0,8.0,150.0,17.0,4385.0,227.0,223.0,131.0,2463.0,1
3207.0,282.0,14.0,212.0,23.0,3045.0,181.0,240.0,199.0,212.0,1
3116.0,315.0,8.0,418.0,52.0,2171.0,199.0,234.0,174.0,2341.0,0
3185.0,39.0,3.0,60.0,0.0,1463.0,220.0,232.0,149.0,690.0,0
3156.0,325.0,11.0,95.0,24.0,2382.0,191.0,227.0,176.0,834.0,0
2966.0,27.0,20.0,212.0,107.0,1347.0,207.0,191.0,113.0,3177.0,0
3198.0,111.0,6.0,408.0,40.0,1177.0,230.0,234.0,137.0,1890.0,0
3087.0,185.0,11.0,192.0,29.0,3702.0,222.0,248.0,158.0,638.0,1
2825.0,145.0,15.0,30.0,5.0,2295.0,239.0,237.0,123.0,2797.0,1
3154.0,102.0,17.0,67.0,10.0,2608.0,246.0,215.0,91.0,2522.0,0
3245.0,284.0,19.0,295.0,66.0,4641.0,164.0,237.0,211.0,3278.0,0
2867.0,92.0,24.0,162.0,40.0,5513.0,249.0,194.0,59.0,4475.0,1
3044.0,18.0,1.0,30.0,0.0,3059.0,218.0,236.0,156.0,499.0,0
3219.0,31.0,19.0,124.0,-6.0,1599.0,211.0,194.0,112.0,2787.0,0
3027.0,320.0,7.0,42.0,5.0,3202.0,201.0,233.0,171.0,301.0,0
3040.0,38.0,9.0,192.0,18.0,1842.0,221.0,221.0,135.0,1655.0,0
3297.0,32.0,14.0,120.0,23.0,1194.0,216.0,208.0,125.0,3401.0,1
3256.0,93.0,14.0,457.0,49.0,1262.0,241.0,218.0,104.0,2546.0,1
3209.0,3.0,4.0,499.0,21.0,5868.0,214.0,232.0,155.0,2796.0,0
2898.0,326.0,12.0,95.0,17.0,1087.0,190.0,226.0,176.0,2140.0,0
2975.0,270.0,6.0,467.0,56.0,5490.0,204.0,242.0,177.0,3895.0,1
2810.0,239.0,7.0,30.0,0.0,2170.0,207.0,246.0,176.0,2571.0,1
2658.0,51.0,22.0,0.0,0.0,1308.0,225.0,188.0,87.0,875.0,0
3249.0,1.0,10.0,192.0,50.0,277.0,206.0,221.0,153.0,1410.0,0
2983.0,222.0,14.0,95.0,16.0,4555.0,202.0,252.0,185.0,1900.0,0
2986.0,20.0,19.0,1114.0,117.0,2627.0,204.0,197.0,125.0,1027.0,1
3181.0,277.0,15.0,458.0,80.0,5879.0,177.0,242.0,204.0,2741.0,1
2702.0,341.0,11.0,134.0,42.0,1706.0,197.0,224.0,165.0,1253.0,1
3028.0,39.0,3.0,30.0,0.0,1301.0,220.0,232.0,149.0,2662.0,0
3136.0,20.0,8.0,547.0,-28.0,4107.0,215.0,224.0,145.0,4401.0,0
3198.0,337.0,12.0,30.0,7.0,4260.0,194.0,224.0,169.0,1932.0,0
3185.0,335.0,18.0,324.0,54.0,2650.0,176.0,213.0,175.0,2708.0,0
2616.0,87.0,10.0,268.0,26.0,1020.0,236.0,223.0,118.0,5454.0,1
3306.0,324.0,16.0,592.0,167.0,3909.0,178.0,221.0,182.0,2200.0,1
2973.0,47.0,9.0,384.0,11.0,4860.0,223.0,220.0,131.0,2497.0,0
3143.0,95.0,20.0,450.0,25.0,2998.0,248.0,206.0,78.0,872.0,0
2797.0,60.0,9.0,170.0,10.0,2724.0,228.0,221.0,126.0,2359.0,1
2975.0,68.0,32.0,192.0,85.0,2563.0,233.0,161.0,36.0,1840.0,0
3047.0,257.0,4.0,30.0,-8.0,2620.0,209.0,242.0,171.0,711.0,0
2914.0,171.0,6.0,85.0,13.0,4103.0,225.0,243.0,153.0,4179.0,1
3018.0,102.0,14.0,42.0,11.0,721.0,242.0,221.0,105.0,1191.0,1
3000.0,345.0,20.0,499.0,225.0,702.0,177.0,205.0,164.0,1337.0,1
3051.0,31.0,6.0,379.0,8.0,1650.0,219.0,228.0,145.0,2739.0,0
2945.0,41.0,14.0,711.0,166.0,1198.0,221.0,208.0,119.0,2506.0,1
2612.0,203.0,36.0,268.0,163.0,371.0,177.0,244.0,175.0,902.0,1
3257.0,44.0,18.0,153.0,42.0,1822.0,221.0,199.0,106.0,2295.0,0
3188.0,53.0,7.0,255.0,-26.0,2809.0,224.0,225.0,135.0,1655.0,0
3002.0,80.0,11.0,42.0,1.0,1691.0,235.0,220.0,116.0,1922.0,0
3108.0,280.0,17.0,212.0,35.0,4751.0,171.0,240.0,208.0,3012.0,0
2982.0,110.0,7.0,300.0,17.0,5054.0,233.0,232.0,132.0,5646.0,0
3182.0,220.0,17.0,258.0,87.0,3141.0,198.0,254.0,188.0,949.0,0
2711.0,38.0,16.0,524.0,-36.0,1328.0,218.0,203.0,115.0,1410.0,1
3110.0,45.0,6.0,272.0,61.0,1676.0,222.0,226.0,139.0,576.0,1
3122.0,169.0,17.0,752.0,308.0,1777.0,231.0,245.0,139.0,618.0,1
2739.0,117.0,14.0,218.0,43.0,1864.0,243.0,227.0,110.0,1180.0,1
3200.0,103.0,16.0,0.0,0.0,1357.0,245.0,218.0,97.0,2603.0,0
3208.0,75.0,13.0,30.0,-6.0,2550.0,236.0,214.0,107.0,2656.0,0
3033.0,239.0,6.0,30.0,4.0,3108.0,210.0,245.0,173.0,960.0,0
2930.0,39.0,15.0,454.0,49.0,1806.0,219.0,207.0,119.0,3034.0,1
2940.0,287.0,6.0,570.0,64.0,3345.0,204.0,240.0,175.0,3726.0,1
2945.0,263.0,12.0,390.0,45.0,5484.0,189.0,246.0,196.0,4603.0,1
3269.0,45.0,15.0,30.0,-1.0,2888.0,223.0,207.0,115.0,2514.0,0
3234.0,14.0,10.0,531.0,89.0,3171.0,211.0,220.0,145.0,924.0,0
2839.0,120.0,9.0,190.0,23.0,3055.0,236.0,233.0,128.0,2612.0,1
3407.0,60.0,8.0,67.0,-1.0,1784.0,227.0,223.0,131.0,3349.0,0
3173.0,180.0,1.0,192.0,11.0,4452.0,219.0,239.0,157.0,1080.0,0
3088.0,51.0,28.0,335.0,73.0,4629.0,220.0,168.0,64.0,3031.0,0
2962.0,196.0,6.0,319.0,53.0,5799.0,219.0,245.0,162.0,2942.0,1
3147.0,315.0,7.0,579.0,64.0,150.0,201.0,234.0,173.0,2538.0,1
2958.0,39.0,6.0,30.0,0.0,799.0,221.0,226.0,141.0,2060.0,1
3423.0,239.0,24.0,751.0,-43.0,3347.0,168.0,252.0,214.0,2657.0,0
2810.0,332.0,15.0,95.0,14.0,2483.0,184.0,220.0,175.0,1233.0,1
2895.0,162.0,7.0,313.0,113.0,1634.0,227.0,242.0,148.0,1966.0,1
2954.0,190.0,21.0,175.0,71.0,1783.0,216.0,251.0,159.0,1095.0,1
3178.0,255.0,3.0,150.0,2.0,5058.0,213.0,241.0,166.0,2492.0,0
3047.0,259.0,17.0,361.0,71.0,1341.0,177.0,247.0,207.0,524.0,1
2929.0,333.0,15.0,170.0,30.0,3348.0,184.0,220.0,174.0,1742.0,1
3236.0,153.0,2.0,319.0,15.0,4484.0,222.0,239.0,153.0,2203.0,0
